0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149
642.850, 286.059, 275.991, 270.437, 265.643, 268.836, 264.239, 269.704, 267.279, 268.408, 0.000, 1747.693, 1693.935, 1695.245, 1706.301, 1706.236, 1707.567, 2066.795, 1268.849, 1452.486, 1318.083, 1169.912, 1112.123, 1204.475, 1387.119, 1436.447, 1503.876, 1592.423, 1711.785, 1441.779, 1239.206, 1436.253, 1435.075, 1434.795, 1436.125, 1433.901, 1434.668, 1435.335, 1434.965, 1433.263, 1435.581, 1437.125, 1444.073, 1433.997, 1377.248, 1312.965, 1264.199, 1266.385, 1267.126, 1265.532, 1263.667, 1265.529, 1267.403, 1265.940, 1265.045, 1264.475, 1381.925, 1512.650, 1692.277, 1106.565, 1356.557, 1388.788, 1381.183, 1562.452, 1532.455, 1532.600, 1547.755, 1626.500, 1363.075, 1156.563, 1223.569, 1360.820, 1355.832, 1356.207, 1354.781, 1355.353, 1354.676, 1354.335, 1354.913, 1353.473, 1352.871, 1353.306, 1355.085, 1362.433, 1503.051, 1525.569, 1624.815, 1629.147, 1506.019, 1622.658, 1604.277, 1566.167, 1571.677, 1570.058, 1563.827, 1575.458, 1568.848, 1576.975, 1590.606, 1568.065, 1743.508, 1573.571, 1568.219, 1565.393, 1565.917, 1567.392, 1566.427, 1565.485, 1567.715, 1568.461, 1564.661, 1568.335, 1567.348, 1566.447, 1568.546, 1569.692, 1573.789, 1552.985, 1568.660, 1564.535, 1560.388, 1559.961, 1559.471, 1558.539, 1559.766, 1558.666, 1558.486, 1559.959, 1558.261, 1557.986, 1558.759, 1558.310, 1558.226, 1562.295, 1568.566, 1481.309, 1853.305, 1579.170, 1575.945, 1623.950, 1605.696, 1603.060, 1601.915, 1604.225, 1554.492, 1505.907, 1419.286, 1386.909, 1377.469, 1417.191, 
1759.405, 1733.362, 1749.182, 1738.452, 1743.831, 1743.820, 1737.778, 1745.751, 1740.979, 1742.873, 1747.693, 0.000, 1193.768, 1194.441, 1207.922, 1207.668, 1204.905, 2422.235, 1819.180, 1569.360, 1533.083, 1529.445, 1614.359, 1667.101, 1850.123, 1925.085, 1998.873, 2090.347, 2131.486, 2040.429, 1610.440, 1773.853, 1774.823, 1774.296, 1774.880, 1774.441, 1773.179, 1774.923, 1775.026, 1766.240, 1773.132, 1776.852, 1747.062, 1762.425, 1790.481, 1809.263, 1605.975, 1625.528, 1651.319, 1654.375, 1649.412, 1652.396, 1655.017, 1653.445, 1654.177, 1654.379, 1350.902, 1350.662, 2071.797, 1776.479, 1554.622, 1555.432, 1852.680, 2164.281, 2123.865, 2124.709, 2138.242, 2247.802, 1785.656, 1832.652, 1650.563, 1549.257, 1553.020, 1546.703, 1551.580, 1547.562, 1553.015, 1552.469, 1550.993, 1548.297, 1549.969, 1550.068, 1552.041, 1552.001, 1603.433, 1732.905, 1778.792, 1775.782, 2190.193, 1663.317, 1659.955, 1614.452, 1624.037, 1626.815, 1622.351, 1629.805, 1625.495, 1628.753, 1630.285, 1623.612, 2432.198, 1917.705, 1918.709, 1914.902, 1915.718, 1917.227, 1917.365, 1915.602, 1910.458, 1913.499, 1912.565, 1919.645, 1917.815, 1908.137, 1918.628, 1910.885, 1912.726, 2257.883, 2314.478, 2316.340, 2308.288, 2304.712, 2304.446, 2302.052, 2307.287, 2306.522, 2304.146, 2307.639, 2305.251, 2304.709, 2304.273, 2304.243, 2304.995, 2310.477, 2318.767, 2005.011, 2029.576, 2004.278, 2008.595, 1925.285, 1910.268, 1903.555, 1905.338, 1899.881, 1965.047, 1961.475, 1801.999, 1836.557, 1826.742, 1862.600, 
1724.020, 1675.068, 1681.566, 1682.105, 1682.790, 1680.911, 1677.916, 1684.458, 1685.028, 1683.165, 1693.935, 1193.768, 0.000, 46.303, 93.124, 93.579, 100.955, 2099.119, 1696.410, 1437.487, 1521.595, 1412.005, 1513.429, 1518.211, 1617.092, 1636.842, 1718.911, 1769.726, 1769.865, 1698.251, 1561.975, 1500.099, 1500.115, 1503.710, 1507.132, 1506.903, 1507.498, 1508.056, 1507.029, 1502.205, 1506.267, 1509.647, 1485.541, 1501.688, 1503.570, 1606.662, 1467.246, 1472.549, 1474.869, 1472.207, 1470.283, 1469.695, 1471.216, 1470.191, 1471.705, 1471.137, 1449.710, 1423.875, 1839.795, 1652.785, 1332.687, 1326.836, 1592.009, 1852.973, 1818.422, 1820.540, 1838.483, 1936.397, 1548.588, 1695.339, 1551.307, 1446.233, 1442.577, 1442.418, 1441.059, 1442.495, 1442.202, 1441.292, 1441.919, 1441.436, 1442.282, 1440.596, 1444.635, 1443.465, 1509.912, 1583.077, 1575.711, 1552.980, 1930.556, 1667.011, 1657.186, 1594.850, 1602.928, 1604.377, 1599.081, 1609.465, 1605.345, 1608.410, 1623.443, 1607.167, 2081.307, 1571.568, 1563.722, 1561.508, 1561.320, 1562.236, 1562.949, 1561.075, 1559.173, 1560.905, 1559.016, 1564.332, 1562.969, 1557.875, 1563.699, 1559.553, 1560.918, 1996.392, 2026.235, 2026.361, 2016.305, 2014.155, 2013.070, 2011.636, 2014.767, 2013.616, 2012.877, 2015.582, 2013.503, 2014.062, 2013.771, 2012.832, 2014.863, 2021.306, 2028.405, 1742.792, 1989.560, 1803.706, 1810.235, 1511.379, 1490.206, 1488.371, 1490.897, 1489.095, 1542.708, 1530.926, 1436.812, 1464.969, 1457.037, 1489.203, 
1724.545, 1676.685, 1683.507, 1683.837, 1684.755, 1682.902, 1679.666, 1686.456, 1686.963, 1685.166, 1695.245, 1194.441, 46.303, 0.000, 73.878, 74.034, 76.066, 2099.007, 1698.425, 1435.780, 1519.997, 1411.345, 1513.139, 1517.235, 1616.259, 1636.355, 1718.511, 1769.137, 1769.532, 1698.622, 1560.247, 1500.897, 1501.382, 1504.941, 1508.341, 1508.081, 1508.691, 1509.246, 1508.212, 1502.975, 1507.438, 1510.855, 1483.790, 1502.419, 1504.300, 1606.248, 1467.185, 1472.561, 1475.407, 1472.798, 1470.621, 1470.302, 1471.831, 1470.777, 1472.021, 1471.442, 1448.745, 1423.427, 1839.073, 1652.529, 1332.361, 1325.623, 1592.270, 1852.255, 1817.965, 1820.092, 1837.650, 1935.522, 1548.058, 1694.900, 1551.075, 1446.005, 1442.582, 1442.205, 1441.087, 1442.249, 1442.248, 1441.279, 1441.958, 1441.238, 1442.085, 1440.595, 1444.461, 1443.479, 1508.893, 1580.918, 1572.833, 1550.548, 1930.687, 1664.439, 1655.125, 1592.410, 1600.765, 1602.270, 1596.657, 1607.378, 1602.866, 1606.288, 1620.948, 1604.682, 2082.056, 1571.133, 1563.478, 1561.263, 1561.086, 1561.980, 1562.739, 1560.890, 1558.595, 1560.296, 1558.773, 1564.135, 1562.718, 1557.269, 1563.439, 1558.916, 1560.285, 1996.262, 2026.241, 2026.402, 2016.547, 2014.331, 2013.256, 2011.640, 2014.985, 2013.845, 2012.905, 2015.811, 2013.522, 2014.070, 2013.808, 2012.841, 2014.882, 2021.295, 2028.600, 1743.642, 1987.368, 1802.845, 1809.220, 1510.160, 1489.410, 1487.176, 1489.739, 1488.358, 1541.955, 1529.909, 1435.718, 1464.935, 1456.925, 1489.490, 
1735.188, 1688.467, 1694.785, 1695.383, 1695.802, 1694.008, 1691.076, 1697.598, 1698.032, 1696.238, 1706.301, 1207.922, 93.124, 73.878, 0.000, 21.190, 43.290, 2101.141, 1707.656, 1434.887, 1518.031, 1410.322, 1515.955, 1516.503, 1615.255, 1637.288, 1719.110, 1768.101, 1769.216, 1700.975, 1559.805, 1501.441, 1501.095, 1504.691, 1508.117, 1507.895, 1508.425, 1509.007, 1507.942, 1503.488, 1507.223, 1510.663, 1480.766, 1503.258, 1503.448, 1605.615, 1465.490, 1470.976, 1473.282, 1470.598, 1468.988, 1468.041, 1469.583, 1468.546, 1470.335, 1469.788, 1447.042, 1421.305, 1833.939, 1659.379, 1332.686, 1323.833, 1593.675, 1851.622, 1816.925, 1819.090, 1836.912, 1934.678, 1549.123, 1701.298, 1556.916, 1450.362, 1446.670, 1446.413, 1445.075, 1446.445, 1446.261, 1445.312, 1445.969, 1445.431, 1446.248, 1444.697, 1448.726, 1447.566, 1510.352, 1579.830, 1570.515, 1548.722, 1935.925, 1661.116, 1651.381, 1588.736, 1596.768, 1598.210, 1593.071, 1603.422, 1599.401, 1602.271, 1617.339, 1601.117, 2084.229, 1572.010, 1563.622, 1561.353, 1561.158, 1562.020, 1562.852, 1560.946, 1559.205, 1560.858, 1558.823, 1564.269, 1562.855, 1557.875, 1563.565, 1559.565, 1560.795, 2000.748, 2030.881, 2030.926, 2020.720, 2018.515, 2017.390, 2016.020, 2019.209, 2018.029, 2017.288, 2020.056, 2017.968, 2018.512, 2018.239, 2017.282, 2019.345, 2025.795, 2032.866, 1749.817, 1985.772, 1803.280, 1810.159, 1508.908, 1487.912, 1486.202, 1488.846, 1486.547, 1542.715, 1529.303, 1435.043, 1463.877, 1455.582, 1487.773, 
1735.090, 1688.180, 1694.565, 1695.196, 1695.619, 1693.813, 1690.910, 1697.405, 1697.849, 1696.041, 1706.236, 1207.668, 93.579, 74.034, 21.190, 0.000, 41.677, 2101.276, 1706.629, 1434.611, 1517.768, 1409.941, 1515.948, 1517.193, 1616.080, 1637.531, 1719.261, 1768.227, 1769.058, 1700.498, 1560.128, 1501.247, 1500.956, 1504.530, 1507.947, 1507.731, 1508.248, 1508.852, 1507.778, 1503.283, 1507.039, 1510.466, 1481.117, 1503.093, 1503.312, 1605.819, 1465.670, 1471.149, 1473.496, 1470.773, 1469.165, 1468.247, 1469.779, 1468.746, 1470.525, 1469.972, 1447.719, 1421.987, 1834.422, 1659.005, 1332.562, 1323.811, 1593.496, 1851.482, 1816.781, 1818.953, 1836.785, 1934.518, 1549.042, 1700.926, 1556.766, 1450.379, 1446.708, 1446.461, 1445.107, 1446.495, 1446.288, 1445.358, 1445.989, 1445.470, 1446.305, 1444.713, 1448.767, 1447.608, 1510.599, 1579.659, 1570.538, 1548.995, 1935.746, 1661.603, 1651.852, 1589.248, 1597.275, 1598.743, 1593.571, 1603.921, 1599.860, 1602.737, 1617.858, 1601.630, 2084.258, 1571.878, 1563.471, 1561.215, 1561.037, 1561.867, 1562.710, 1560.800, 1559.055, 1560.673, 1558.673, 1564.096, 1562.689, 1557.706, 1563.401, 1559.392, 1560.656, 2000.705, 2030.830, 2030.870, 2020.663, 2018.453, 2017.352, 2015.967, 2019.142, 2017.971, 2017.236, 2020.009, 2017.909, 2018.465, 2018.180, 2017.232, 2019.269, 2025.743, 2032.815, 1749.395, 1985.929, 1803.016, 1809.855, 1508.256, 1487.238, 1485.520, 1488.152, 1485.893, 1542.241, 1528.919, 1434.571, 1463.669, 1455.383, 1487.892, 
1735.711, 1689.847, 1696.546, 1696.906, 1697.565, 1695.803, 1692.597, 1699.363, 1699.781, 1698.030, 1707.567, 1204.904, 100.955, 76.066, 43.290, 41.677, 0.000, 2102.157, 1707.326, 1433.628, 1518.399, 1410.600, 1516.905, 1517.752, 1616.147, 1637.192, 1719.615, 1768.365, 1769.512, 1701.195, 1558.881, 1501.132, 1501.360, 1504.865, 1508.159, 1507.957, 1508.432, 1509.006, 1507.932, 1502.915, 1507.153, 1510.636, 1481.350, 1502.741, 1503.190, 1605.235, 1465.476, 1470.865, 1473.749, 1471.203, 1469.405, 1468.865, 1470.407, 1469.380, 1470.882, 1470.351, 1447.157, 1421.717, 1835.295, 1659.149, 1332.642, 1323.901, 1593.818, 1851.917, 1817.456, 1819.635, 1837.161, 1935.075, 1548.900, 1701.378, 1556.599, 1449.811, 1446.427, 1445.935, 1444.843, 1445.876, 1446.021, 1445.055, 1445.706, 1444.960, 1445.738, 1444.479, 1448.227, 1447.351, 1510.178, 1578.825, 1569.968, 1548.511, 1936.416, 1661.422, 1652.102, 1589.146, 1597.557, 1598.929, 1593.485, 1604.121, 1599.768, 1602.978, 1617.718, 1601.487, 2085.371, 1572.402, 1564.296, 1562.070, 1561.883, 1562.713, 1563.597, 1561.657, 1559.561, 1561.183, 1559.529, 1564.928, 1563.517, 1558.242, 1564.239, 1559.891, 1561.142, 2000.865, 2031.025, 2031.033, 2021.035, 2018.801, 2017.728, 2016.153, 2019.535, 2018.338, 2017.430, 2020.360, 2018.095, 2018.611, 2018.338, 2017.438, 2019.432, 2025.968, 2033.157, 1750.555, 1985.680, 1803.627, 1810.225, 1509.366, 1488.815, 1486.625, 1489.218, 1487.443, 1542.977, 1530.108, 1434.948, 1464.747, 1456.425, 1488.857, 
2107.398, 2023.553, 2054.483, 2053.196, 2066.909, 2057.943, 2065.550, 2065.406, 2061.929, 2064.980, 2066.795, 2422.235, 2099.119, 2099.007, 2101.141, 2101.276, 2102.157, 0.000, 2233.262, 1911.991, 2037.223, 1951.253, 1865.993, 1719.537, 1626.463, 1581.168, 1613.549, 1660.738, 1743.336, 1801.573, 1860.697, 1754.415, 1755.659, 1759.250, 1758.831, 1754.257, 1752.886, 1750.560, 1750.195, 1742.086, 1749.432, 1743.248, 1720.261, 1720.360, 1721.907, 1737.522, 1712.851, 1727.855, 1744.208, 1754.192, 1764.366, 1763.853, 1767.781, 1767.685, 1776.439, 1774.038, 1811.787, 1892.355, 2009.277, 1812.320, 1681.385, 1665.105, 1641.229, 1733.606, 1707.787, 1710.690, 1707.865, 1742.546, 1565.803, 1790.889, 1706.448, 1630.428, 1628.148, 1631.795, 1628.482, 1629.389, 1626.169, 1626.055, 1625.590, 1629.452, 1630.673, 1625.757, 1632.585, 1628.571, 1599.873, 1675.681, 1631.709, 1614.346, 1689.255, 1829.905, 1822.386, 1779.943, 1783.335, 1779.335, 1776.921, 1783.381, 1780.847, 1784.345, 1804.257, 1791.977, 1738.798, 1540.068, 1533.601, 1531.748, 1531.913, 1532.802, 1534.870, 1531.933, 1532.518, 1537.056, 1529.538, 1535.715, 1533.050, 1532.477, 1533.722, 1532.527, 1532.512, 1706.587, 1724.219, 1725.375, 1716.397, 1712.671, 1713.670, 1713.269, 1713.947, 1713.671, 1714.066, 1714.992, 1714.812, 1713.747, 1714.830, 1715.185, 1716.311, 1719.469, 1723.963, 1657.492, 2012.458, 1602.987, 1605.378, 1576.533, 1545.188, 1546.190, 1544.451, 1547.145, 1546.915, 1517.263, 1533.211, 1561.412, 1552.958, 1533.365, 
1340.813, 1287.815, 1271.787, 1273.326, 1269.821, 1271.066, 1273.388, 1268.407, 1270.275, 1269.049, 1268.849, 1819.180, 1696.410, 1698.425, 1707.656, 1706.629, 1707.326, 2233.262, 0.000, 1129.397, 1347.138, 1129.932, 1104.063, 1227.697, 1431.462, 1448.373, 1512.239, 1564.555, 1628.951, 1285.883, 1218.182, 1276.415, 1277.755, 1282.111, 1288.785, 1288.798, 1293.469, 1293.647, 1293.661, 1292.056, 1294.160, 1297.623, 1370.845, 1306.037, 1275.956, 1308.353, 1196.205, 1174.813, 1136.488, 1122.835, 1117.985, 1113.678, 1112.477, 1110.897, 1106.782, 1108.561, 1425.473, 1480.653, 1728.065, 1096.686, 1183.547, 1244.246, 1270.452, 1367.422, 1351.925, 1352.998, 1371.031, 1435.937, 1304.119, 1188.067, 1199.335, 1352.928, 1341.307, 1347.085, 1340.528, 1349.266, 1341.045, 1341.048, 1343.019, 1344.673, 1343.612, 1340.840, 1344.121, 1352.962, 1580.810, 1561.922, 1697.358, 1707.251, 1484.032, 1783.272, 1763.169, 1709.462, 1715.827, 1716.612, 1709.147, 1723.275, 1716.281, 1722.500, 1740.879, 1714.746, 1659.659, 1518.406, 1513.470, 1512.166, 1512.416, 1513.080, 1510.985, 1512.066, 1512.176, 1510.980, 1512.340, 1511.595, 1512.573, 1511.629, 1513.276, 1516.932, 1520.198, 1544.379, 1521.986, 1516.898, 1510.515, 1513.565, 1511.315, 1511.240, 1510.145, 1510.091, 1509.806, 1511.533, 1509.495, 1511.283, 1511.240, 1509.947, 1510.485, 1517.680, 1522.547, 1351.547, 2042.252, 1594.925, 1590.856, 1626.708, 1615.639, 1616.055, 1612.729, 1617.445, 1532.107, 1450.821, 1367.701, 1354.088, 1359.847, 1417.978, 
1527.269, 1481.092, 1477.155, 1473.942, 1472.309, 1471.891, 1472.129, 1471.575, 1470.575, 1471.655, 1452.486, 1569.360, 1437.487, 1435.780, 1434.887, 1434.611, 1433.628, 1911.991, 1129.397, 0.000, 1072.332, 888.109, 891.306, 946.115, 1122.473, 1205.409, 1276.927, 1340.555, 1392.691, 1345.390, 1074.439, 936.900, 940.880, 947.052, 954.820, 955.738, 960.393, 960.641, 961.016, 959.258, 961.420, 965.837, 974.611, 955.120, 962.615, 1188.884, 986.222, 973.144, 949.180, 935.214, 927.667, 924.186, 923.538, 923.459, 920.547, 922.616, 900.615, 899.745, 1299.633, 1301.836, 953.617, 938.578, 1051.137, 1210.697, 1187.891, 1190.101, 1208.440, 1299.928, 1061.191, 1378.129, 1259.540, 1171.018, 1161.323, 1159.003, 1157.901, 1161.305, 1160.105, 1159.565, 1161.428, 1158.242, 1157.095, 1158.637, 1160.513, 1173.372, 1279.959, 1394.311, 1377.865, 1361.281, 1579.116, 1445.558, 1430.725, 1352.119, 1364.795, 1365.311, 1359.265, 1373.778, 1366.605, 1371.719, 1389.275, 1368.217, 1633.215, 1269.678, 1255.345, 1252.119, 1251.785, 1251.835, 1251.042, 1251.543, 1250.310, 1250.466, 1251.362, 1252.879, 1252.135, 1250.632, 1254.373, 1257.439, 1260.060, 1603.968, 1595.761, 1591.122, 1579.585, 1578.349, 1577.597, 1575.533, 1577.287, 1576.315, 1574.971, 1578.131, 1575.661, 1576.442, 1575.770, 1575.176, 1577.067, 1587.548, 1596.465, 1337.938, 1806.512, 1445.715, 1445.173, 1301.223, 1291.782, 1288.408, 1286.147, 1285.848, 1252.745, 1190.293, 1039.932, 1008.285, 1006.665, 1022.383, 
1332.105, 1351.286, 1353.925, 1343.296, 1338.896, 1339.408, 1341.727, 1339.409, 1335.138, 1337.245, 1318.083, 1533.083, 1521.595, 1519.997, 1518.031, 1517.768, 1518.399, 2037.223, 1347.138, 1072.332, 0.000, 711.945, 764.127, 893.513, 1139.381, 1244.125, 1339.898, 1442.933, 1562.926, 1493.189, 902.105, 1045.105, 1037.082, 1034.903, 1031.251, 1028.751, 1028.331, 1028.875, 1029.902, 1031.349, 1030.569, 1032.821, 1000.706, 1012.939, 1000.549, 1003.529, 1067.166, 1076.965, 1102.275, 1107.453, 1108.411, 1106.973, 1110.518, 1110.025, 1116.340, 1116.472, 1007.153, 988.741, 1058.383, 1332.166, 1250.451, 1243.218, 1220.057, 1344.805, 1307.190, 1307.299, 1314.226, 1400.828, 1183.777, 1384.738, 1391.050, 1428.838, 1422.860, 1417.455, 1417.561, 1417.068, 1419.183, 1418.551, 1418.560, 1417.615, 1419.512, 1417.796, 1423.078, 1431.000, 1533.896, 1612.047, 1552.877, 1493.875, 1654.409, 1235.818, 1202.086, 1177.169, 1181.276, 1182.659, 1180.927, 1188.006, 1185.591, 1186.043, 1192.627, 1180.297, 1669.727, 1468.298, 1451.070, 1445.715, 1446.233, 1447.722, 1446.133, 1445.487, 1445.582, 1447.373, 1443.400, 1450.307, 1447.892, 1444.236, 1450.241, 1451.330, 1455.435, 1642.787, 1666.288, 1666.855, 1657.169, 1652.848, 1653.075, 1652.482, 1655.615, 1654.618, 1654.205, 1655.601, 1655.466, 1654.095, 1654.002, 1654.767, 1655.451, 1660.678, 1668.251, 1572.640, 1541.608, 1388.145, 1390.725, 1507.103, 1485.698, 1483.846, 1483.546, 1476.490, 1480.905, 1390.705, 1203.468, 1199.433, 1181.638, 1197.648, 
1253.356, 1208.179, 1202.685, 1197.801, 1184.505, 1187.507, 1190.882, 1185.458, 1183.588, 1183.598, 1169.912, 1529.445, 1412.005, 1411.345, 1410.322, 1409.941, 1410.600, 1951.253, 1129.932, 888.109, 711.945, 0.000, 504.734, 687.834, 959.851, 1061.988, 1136.081, 1283.005, 1405.510, 1251.170, 902.738, 851.285, 847.379, 846.106, 844.055, 841.114, 841.282, 842.118, 843.050, 842.922, 843.540, 848.080, 857.646, 828.835, 828.978, 929.199, 937.586, 940.103, 950.053, 951.945, 949.630, 951.162, 954.173, 953.736, 957.416, 956.432, 1036.966, 1047.731, 1001.155, 1080.013, 997.258, 987.940, 1022.002, 1124.311, 1090.521, 1090.828, 1101.545, 1187.037, 1008.549, 1161.131, 1215.806, 1250.961, 1243.048, 1239.025, 1239.503, 1239.595, 1240.637, 1240.005, 1240.882, 1239.023, 1239.641, 1240.105, 1243.339, 1255.822, 1391.133, 1466.222, 1466.298, 1434.855, 1448.588, 1243.635, 1215.639, 1172.386, 1179.427, 1178.107, 1174.330, 1184.679, 1180.856, 1184.900, 1199.055, 1177.248, 1442.385, 1277.887, 1263.595, 1260.030, 1259.866, 1260.546, 1259.485, 1258.845, 1258.996, 1260.051, 1258.005, 1262.493, 1261.378, 1257.935, 1263.085, 1264.865, 1269.705, 1436.748, 1446.811, 1444.757, 1436.090, 1433.559, 1433.071, 1433.218, 1435.056, 1434.355, 1433.556, 1435.140, 1434.705, 1434.015, 1433.270, 1433.745, 1434.712, 1441.137, 1448.049, 1341.963, 1530.259, 1276.617, 1271.798, 1383.509, 1366.097, 1363.220, 1362.165, 1357.467, 1350.635, 1235.876, 1067.912, 1053.526, 1034.818, 1046.703, 
1237.383, 1150.911, 1146.710, 1141.450, 1130.727, 1133.679, 1137.159, 1130.958, 1128.037, 1129.376, 1112.123, 1614.359, 1513.429, 1513.139, 1515.955, 1515.948, 1516.905, 1865.993, 1104.063, 891.306, 764.127, 504.734, 0.000, 463.257, 837.376, 965.555, 1045.522, 1229.271, 1380.211, 1189.306, 879.257, 851.741, 849.376, 849.049, 849.763, 849.150, 850.054, 851.605, 852.354, 853.502, 853.394, 856.866, 874.196, 853.377, 802.017, 912.215, 852.391, 851.998, 857.272, 854.437, 848.278, 850.952, 852.082, 851.913, 851.939, 850.933, 960.325, 1008.821, 1030.129, 986.463, 929.470, 934.290, 963.713, 1065.367, 1034.356, 1033.863, 1044.255, 1128.176, 952.920, 1075.309, 1107.366, 1146.089, 1135.421, 1133.019, 1131.919, 1133.695, 1132.989, 1132.885, 1133.575, 1132.518, 1132.851, 1132.263, 1136.333, 1149.835, 1296.443, 1389.660, 1400.481, 1381.918, 1343.863, 1203.328, 1174.015, 1122.959, 1129.795, 1129.447, 1124.089, 1137.001, 1131.617, 1136.375, 1154.257, 1128.619, 1362.017, 1219.721, 1210.827, 1206.575, 1206.821, 1207.985, 1206.773, 1205.696, 1206.969, 1207.968, 1205.406, 1209.538, 1207.470, 1206.145, 1210.019, 1212.920, 1218.335, 1331.911, 1334.465, 1331.378, 1322.559, 1320.295, 1319.515, 1319.618, 1320.735, 1320.267, 1319.719, 1321.425, 1319.967, 1319.575, 1319.067, 1319.749, 1320.395, 1327.267, 1335.620, 1233.593, 1541.826, 1239.715, 1236.600, 1322.965, 1303.900, 1300.767, 1298.975, 1297.430, 1268.879, 1168.181, 1012.900, 972.359, 950.213, 959.359, 
1308.530, 1227.247, 1232.263, 1226.329, 1221.791, 1221.996, 1225.535, 1221.530, 1217.549, 1220.076, 1204.475, 1667.101, 1518.211, 1517.235, 1516.503, 1517.193, 1517.752, 1719.537, 1227.697, 946.115, 893.513, 687.834, 463.257, 0.000, 528.844, 729.181, 870.498, 992.719, 1178.879, 1024.251, 816.431, 776.031, 773.756, 774.475, 778.578, 780.548, 781.483, 784.922, 785.584, 785.156, 786.732, 787.593, 795.034, 783.192, 721.692, 799.892, 753.800, 759.390, 768.293, 762.457, 752.099, 754.652, 753.165, 753.050, 751.185, 751.227, 909.060, 1029.805, 1042.966, 878.249, 839.260, 837.976, 811.742, 923.555, 886.878, 885.234, 893.355, 979.296, 774.282, 941.803, 937.850, 986.949, 974.919, 973.073, 971.093, 974.083, 972.493, 972.164, 973.096, 972.443, 973.310, 970.611, 977.101, 987.909, 1104.571, 1166.475, 1170.732, 1150.407, 1156.330, 1116.882, 1089.627, 1030.212, 1035.893, 1034.986, 1028.848, 1044.095, 1037.379, 1043.316, 1066.840, 1039.546, 1176.126, 1018.361, 1007.283, 1002.149, 1003.005, 1004.522, 1003.541, 1001.369, 1003.127, 1005.281, 1001.130, 1006.678, 1004.183, 1002.367, 1006.032, 1008.699, 1013.032, 1122.906, 1123.346, 1120.841, 1109.545, 1107.158, 1105.802, 1106.547, 1108.068, 1107.142, 1106.749, 1109.130, 1107.155, 1107.173, 1107.179, 1107.230, 1108.576, 1115.865, 1124.630, 1050.882, 1413.849, 1047.629, 1044.728, 1178.609, 1158.295, 1156.015, 1154.465, 1151.768, 1125.778, 1036.503, 873.738, 841.200, 815.626, 807.112, 
1455.958, 1400.810, 1408.261, 1405.449, 1404.403, 1401.559, 1405.638, 1403.481, 1400.296, 1402.905, 1387.119, 1850.123, 1617.092, 1616.259, 1615.255, 1616.080, 1616.147, 1626.463, 1431.462, 1122.473, 1139.381, 959.851, 837.376, 528.844, 0.000, 450.976, 732.408, 827.677, 997.691, 967.773, 963.737, 833.219, 833.761, 838.100, 844.712, 847.988, 850.259, 854.316, 854.689, 853.940, 856.289, 854.424, 839.404, 838.656, 777.571, 829.816, 865.395, 865.134, 862.293, 852.682, 841.352, 842.924, 838.753, 839.344, 835.962, 835.987, 1085.045, 1193.206, 1124.962, 960.634, 884.095, 879.267, 729.533, 808.475, 779.323, 776.587, 784.627, 858.945, 706.977, 1006.292, 955.025, 1015.491, 1002.383, 1002.604, 999.729, 1003.708, 1001.085, 1001.039, 1003.073, 1001.573, 1001.456, 999.221, 1005.357, 1015.812, 1101.195, 1128.535, 1091.706, 1080.718, 1054.835, 1274.488, 1252.552, 1189.338, 1193.635, 1191.236, 1185.096, 1200.447, 1193.370, 1200.279, 1226.977, 1200.756, 1008.008, 866.615, 853.835, 849.582, 850.413, 851.554, 850.342, 848.720, 852.217, 854.554, 849.310, 853.237, 850.629, 852.469, 852.229, 858.260, 861.226, 1016.985, 1000.104, 997.275, 984.404, 983.123, 980.947, 980.942, 982.240, 981.117, 981.352, 983.597, 980.979, 982.162, 981.919, 981.581, 983.612, 992.647, 1001.756, 954.513, 1474.269, 969.050, 966.231, 1124.043, 1111.775, 1111.022, 1109.291, 1105.521, 1100.798, 1007.243, 905.031, 839.727, 813.941, 748.591, 
