0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149
200.000,190.449,190.623,192.453,190.750,189.736,191.542,192.500,194.436,186.604,189.698,181.231,186.277,185.958,184.860,185.869,190.151,170.000,111.272,187.433,154.660,130.363,122.568,134.296,162.963,125.000,144.186,117.241,120.400,120.000,164.706,151.878,144.140,144.751,132.658,152.308,155.209,152.245,143.483,152.308,153.113,137.376,139.145,146.982,141.926,145.455,125.000,114.286,125.000,129.412,129.412,125.000,120.000,124.400,125.000,120.000,113.772,61.957,93.398,146.844,141.651,149.099,58.824,56.329,0.000,25.561,73.411,42.008,58.824,140.911,147.851,141.410,159.609,161.078,146.579,150.530,163.998,164.092,155.157,160.603,151.990,153.206,149.916,146.851,156.920,150.911,159.609,169.204,152.080,129.412,145.455,157.143,140.000,152.000,165.714,153.846,155.556,131.429,157.143,157.143,117.241,165.993,154.263,163.826,155.110,165.399,169.617,160.859,166.066,161.588,159.398,160.902,166.638,163.430,159.747,155.781,161.643,147.826,130.441,136.266,135.829,138.243,127.602,137.948,137.726,132.014,131.899,129.449,131.049,130.937,125.955,124.793,127.818,129.940,138.572,162.368,114.286,117.241,138.938,133.333,135.135,133.333,138.462,135.135,148.316,146.667,136.842,108.692,108.231,100.000 
198.348,186.885,188.371,190.744,189.097,188.105,189.841,190.810,192.804,186.520,187.736,178.772,184.783,185.022,183.748,182.766,188.044,170.732,109.614,186.881,155.667,135.819,122.677,135.319,163.636,127.273,145.455,120.000,122.968,122.581,165.714,149.347,141.269,141.985,134.228,153.087,155.561,149.050,147.892,149.541,149.723,142.744,136.784,140.000,143.427,146.667,127.273,117.241,127.273,131.429,131.429,127.273,122.581,126.763,127.273,122.581,116.979,78.792,97.727,144.760,138.718,147.552,66.667,46.998,25.561,0.000,47.124,22.284,66.667,138.502,144.759,139.562,159.858,161.797,143.618,152.055,168.295,161.446,156.086,157.995,151.515,152.645,144.098,148.671,156.456,150.476,162.246,168.568,153.020,133.333,147.826,158.621,142.857,145.733,160.769,147.743,149.609,127.485,158.621,158.621,120.000,166.557,157.481,166.376,158.042,167.151,166.834,160.477,167.818,164.616,162.086,163.519,167.538,165.279,161.738,156.591,163.582,148.936,140.983,142.192,138.101,139.563,133.862,139.186,143.556,138.314,134.133,130.827,133.835,133.905,135.759,127.771,134.093,136.581,140.366,156.910,120.000,120.000,140.788,135.135,136.842,135.135,140.000,136.842,149.641,147.826,138.462,112.074,111.630,104.000 
198.134,188.447,187.860,190.400,190.528,188.075,189.216,190.473,192.506,188.558,187.796,175.425,190.962,188.225,187.083,186.168,191.750,169.231,128.985,187.060,153.605,144.186,127.131,138.462,162.264,122.581,142.857,114.286,117.655,117.241,163.636,147.172,147.445,144.427,145.375,147.220,154.173,147.350,146.558,147.129,148.408,140.978,148.350,141.733,140.865,144.186,122.581,111.111,122.581,127.273,127.273,122.581,117.241,121.880,122.581,117.241,112.463,85.913,107.692,154.677,145.694,149.601,50.000,31.168,73.411,47.124,0.000,44.828,50.000,149.215,157.978,152.210,170.957,174.839,149.430,166.572,173.002,174.575,165.046,161.688,162.935,170.895,154.442,169.415,165.675,158.175,169.487,176.321,151.102,125.000,142.857,155.556,136.842,141.135,158.558,143.489,145.663,123.128,155.556,155.556,114.286,170.517,169.698,174.333,167.504,175.145,169.907,165.790,175.556,173.475,170.949,174.078,172.727,171.152,167.498,167.371,167.680,146.667,147.826,148.936,148.936,146.667,141.463,150.000,153.846,148.936,148.936,146.667,148.936,148.936,147.826,140.000,145.455,147.826,151.020,161.005,107.692,114.286,136.968,131.429,133.333,131.429,136.842,133.333,146.919,145.455,135.135,105.040,104.560,95.652
198.348,186.988,186.518,190.744,189.153,188.534,189.841,190.810,192.804,186.440,187.736,176.676,185.835,185.202,184.293,182.552,186.710,170.732,115.867,190.799,155.667,135.810,121.320,135.319,163.636,127.273,145.455,120.000,122.968,122.581,165.714,149.167,141.399,142.180,134.356,149.297,152.107,144.698,144.180,145.810,149.911,138.667,136.435,136.700,143.427,146.667,127.273,117.241,127.273,131.429,131.429,127.273,122.581,126.763,127.273,122.581,117.791,80.329,98.496,143.818,138.953,143.102,66.667,47.355,42.008,22.284,44.828,0.000,66.667,138.731,147.294,139.462,160.790,161.917,143.593,157.664,165.518,161.992,155.520,154.436,151.511,156.757,146.651,151.714,157.082,149.798,163.051,168.871,153.020,133.333,147.826,158.621,142.857,145.733,160.769,147.743,149.609,127.485,158.621,158.621,120.000,166.770,159.480,168.379,159.299,166.735,165.432,161.342,167.941,166.488,164.154,165.733,164.849,165.861,162.563,158.895,162.007,148.936,140.887,142.255,142.036,139.572,133.777,142.891,143.748,142.214,138.166,135.291,138.058,142.048,135.853,128.013,138.160,136.787,144.200,155.861,120.000,120.000,140.788,135.135,136.842,135.135,140.000,136.842,149.641,147.826,138.462,112.074,111.630,104.000 
200.000,192.208,191.781,192.208,192.308,191.724,191.276,192.258,194.262,192.638,191.304,183.784,194.373,194.509,193.919,193.496,196.483,165.714,135.135,194.971,148.847,138.462,133.333,131.429,159.184,111.111,136.842,100.000,104.480,104.000,158.621,152.000,152.000,148.936,145.455,152.000,158.621,152.000,151.020,152.000,152.941,145.455,154.717,151.020,140.000,138.462,111.111,95.652,111.111,117.241,117.241,111.111,104.000,109.862,111.111,104.000,120.000,85.714,90.909,162.500,161.905,161.290,0.000,50.000,58.824,66.667,50.000,66.667,0.000,153.846,164.179,162.500,178.728,180.645,165.217,175.298,179.310,179.268,176.235,178.571,174.033,177.358,164.179,170.947,174.188,171.434,178.631,180.935,146.756,100.000,129.412,147.826,120.000,140.000,160.000,142.857,145.455,120.000,147.826,147.826,100.000,177.982,170.370,176.699,171.084,175.758,177.570,175.510,176.471,175.758,173.333,175.000,171.429,177.570,175.000,171.084,171.765,141.463,142.857,144.186,144.186,141.463,135.135,145.455,150.000,144.186,144.186,141.463,144.186,144.186,142.857,133.333,140.000,142.857,146.667,165.714,66.667,100.000,127.630,122.581,125.000,122.581,129.412,125.000,140.485,140.000,127.273,86.952,86.381,73.684
170.109,162.552,157.051,156.789,156.569,156.643,159.171,159.950,163.590,159.863,161.039,152.094,165.245,164.144,164.386,161.614,170.398,133.327,126.846,158.586,124.498,127.492,119.039,138.191,149.423,141.733,146.539,162.500,160.391,152.697,161.885,145.081,137.067,140.104,124.696,136.041,126.911,132.429,137.786,145.158,129.030,135.531,118.885,132.301,134.616,158.649,149.801,148.109,150.351,152.103,151.816,150.056,148.678,147.650,149.925,150.925,155.134,120.843,149.218,76.875,106.526,113.710,153.846,144.298,140.911,138.502,149.215,138.731,153.846,0.000,91.222,87.432,112.446,100.231,97.472,102.863,102.319,109.635,107.736,114.031,106.270,110.622,94.966,104.560,111.337,104.116,113.527,132.324,118.940,176.923,178.947,168.044,178.182,165.744,162.452,170.544,166.975,157.156,163.002,166.770,151.455,124.104,114.335,127.822,113.789,124.735,126.622,119.468,127.899,125.117,118.338,123.257,126.915,124.807,121.819,116.641,116.284,127.973,121.959,121.474,112.436,113.648,117.060,115.918,121.410,115.660,123.058,117.094,114.358,109.431,116.449,114.291,116.974,117.034,114.216,101.538,175.510,162.500,168.665,118.095,117.803,112.102,124.830,115.201,125.294,140.191,134.470,149.797,146.173,148.141 
166.499,162.451,160.125,151.662,158.315,158.132,159.409,159.356,160.870,156.634,159.301,153.860,154.441,153.384,158.941,152.734,161.070,152.727,141.423,163.953,143.990,136.331,139.550,157.101,159.095,162.890,158.191,169.620,170.150,170.000,175.363,132.580,121.920,132.699,117.166,120.787,114.604,126.177,132.121,124.803,125.967,128.309,110.545,124.953,125.953,161.462,170.732,169.231,170.732,171.429,169.079,170.732,170.000,168.327,170.732,170.000,165.791,130.990,149.966,75.903,103.580,98.821,164.179,150.093,147.851,144.759,157.978,147.294,164.179,91.222,0.000,76.313,102.798,83.305,86.865,88.480,77.704,97.204,88.069,91.084,95.429,87.018,82.276,89.507,106.246,93.165,106.136,116.441,136.732,182.090,183.333,184.615,182.857,178.681,165.587,178.961,179.235,167.073,184.615,178.712,158.290,122.710,104.376,121.756,120.458,119.444,124.658,110.083,131.002,116.487,107.099,120.499,120.014,123.768,110.022,111.235,120.780,142.632,119.573,136.599,118.226,126.202,129.345,134.701,119.201,120.903,123.041,127.344,118.914,123.875,121.353,121.151,120.697,118.504,127.394,119.982,181.250,169.620,174.222,147.642,143.072,140.134,148.195,138.564,157.223,164.157,159.876,166.299,154.460,153.797 
176.489,162.880,160.385,161.993,159.121,166.080,159.949,159.007,171.461,165.427,169.746,142.423,157.458,154.164,160.223,148.209,161.776,156.688,132.018,161.963,141.034,112.185,142.160,158.379,164.089,158.246,159.575,168.421,166.436,166.053,166.513,127.943,116.207,123.556,110.433,118.478,110.853,117.998,123.551,124.383,122.155,123.271,101.129,115.147,117.497,163.554,169.620,165.692,169.620,170.370,167.111,169.620,168.831,169.954,169.620,168.831,162.417,129.473,140.565,96.485,70.473,65.926,162.500,146.420,141.410,139.562,152.210,139.462,162.500,87.432,76.313,0.000,70.952,62.304,58.425,54.367,59.553,65.446,71.616,67.786,54.291,65.298,47.261,50.427,75.009,73.110,79.190,93.820,133.535,181.250,182.609,180.668,182.090,173.228,161.647,173.595,170.569,161.833,184.000,174.557,165.827,103.542,80.801,100.645,90.166,97.881,103.130,92.171,105.763,91.697,90.537,96.077,96.259,97.402,88.713,84.799,91.154,142.589,134.032,139.489,133.057,140.041,131.110,138.435,138.284,136.093,137.011,128.557,128.761,135.313,136.397,133.584,138.490,137.635,132.196,114.157,180.328,165.655,171.999,147.440,135.446,134.830,152.620,138.931,159.383,160.391,157.966,159.484,149.548,151.501 
173.029,161.775,161.704,161.724,164.437,162.598,160.057,159.884,170.017,161.800,167.586,138.305,153.317,151.469,153.707,146.870,159.141,167.615,145.719,168.559,155.758,133.906,147.961,166.211,167.466,166.634,173.021,181.596,179.577,177.065,171.022,122.992,118.582,119.435,109.562,114.950,105.355,115.775,116.698,122.405,122.321,124.079,101.960,115.385,125.948,172.913,182.197,181.387,180.316,182.575,179.705,182.197,181.801,182.621,182.197,181.801,170.769,155.656,158.258,109.917,84.425,90.448,178.728,170.242,159.609,159.858,170.957,160.790,178.728,112.446,102.798,70.952,0.000,75.164,70.698,64.536,72.607,73.472,64.496,69.617,59.362,75.072,74.643,74.498,72.380,74.981,70.891,86.474,153.833,184.416,185.366,181.426,185.000,175.441,165.536,175.769,173.092,173.447,184.062,180.814,179.305,89.039,94.780,89.170,93.825,107.717,95.054,85.768,102.993,86.462,93.506,103.168,110.415,94.256,93.913,84.821,91.930,157.138,152.362,157.743,153.535,165.361,151.586,162.176,157.829,157.895,158.454,148.358,153.165,152.957,156.632,155.157,157.385,155.822,154.215,135.760,183.784,179.273,184.700,155.008,148.015,148.131,159.496,151.702,169.328,169.992,169.713,171.086,165.376,170.031 
168.867,154.576,154.567,152.725,152.014,156.471,151.677,152.108,160.872,154.411,156.897,140.090,157.753,151.665,152.860,147.733,160.248,154.621,137.673,155.160,145.188,123.511,142.459,170.980,175.079,172.441,176.266,181.383,181.257,175.546,164.707,128.554,125.020,127.078,120.404,120.101,109.173,117.431,117.627,129.275,124.142,130.072,113.494,128.332,122.989,167.762,184.416,183.562,184.416,182.322,178.876,181.721,184.000,182.306,184.416,184.000,163.194,144.084,158.780,93.720,90.502,86.732,180.645,166.637,161.078,161.797,174.839,161.917,180.645,100.231,83.305,62.304,75.164,0.000,70.415,57.784,43.305,73.367,56.065,65.140,62.167,50.285,64.025,57.010,79.915,77.523,79.718,97.238,144.806,180.645,182.090,172.289,181.538,166.951,165.861,167.255,166.770,170.913,178.104,174.460,183.784,107.900,93.418,107.540,102.307,105.638,113.100,103.671,118.298,105.002,94.700,107.612,105.019,108.627,99.270,96.555,95.400,148.855,148.110,147.601,144.110,149.078,144.932,144.754,149.373,144.858,153.089,141.440,147.258,143.223,149.330,147.889,148.834,146.936,146.202,128.284,179.661,180.891,172.097,156.739,147.109,147.504,159.413,156.278,174.585,169.882,167.251,170.718,166.796,169.969 
182.926,166.080,167.336,170.242,166.203,167.915,163.171,164.398,175.200,172.285,175.574,154.628,163.740,160.193,163.299,154.604,164.390,165.423,140.879,165.246,146.485,119.508,137.509,159.953,165.573,161.200,167.906,170.370,170.878,170.732,171.234,112.635,109.598,109.790,107.290,104.422,103.569,107.635,106.798,109.386,108.911,109.908,87.953,103.717,114.930,165.373,171.429,170.000,171.429,170.010,166.914,169.066,168.558,169.446,171.429,170.732,167.190,135.781,149.905,91.970,81.630,88.565,165.217,149.319,146.579,143.618,149.430,143.593,165.217,97.472,86.865,58.425,70.698,70.415,0.000,71.602,67.145,84.856,68.909,69.824,59.682,74.458,72.033,71.298,75.406,78.883,82.687,102.202,151.616,182.609,183.784,181.813,183.333,174.361,164.087,174.689,171.854,163.508,185.000,179.324,165.312,107.153,96.505,108.042,98.146,112.174,107.611,94.555,113.444,101.174,95.368,111.085,118.259,102.491,96.365,85.285,100.371,148.737,145.983,150.894,138.692,150.773,151.378,150.571,145.128,138.757,143.758,148.214,140.573,137.255,146.619,146.124,148.427,140.019,143.996,124.933,181.818,170.370,176.738,156.142,152.569,152.301,160.738,155.233,166.658,159.882,161.210,163.169,156.302,157.804 
181.849,170.079,167.512,167.414,166.045,171.798,163.465,166.625,175.824,173.572,170.896,155.211,166.520,162.179,167.758,157.601,171.022,161.070,145.017,163.322,148.771,131.068,150.992,169.386,171.980,169.584,175.147,179.594,179.886,173.808,171.492,128.641,120.849,132.737,113.679,128.639,117.600,129.191,126.063,123.730,125.968,135.079,109.784,122.245,124.484,171.575,180.444,179.294,180.444,180.973,177.437,180.444,179.886,180.964,180.444,179.886,159.923,134.756,158.252,100.340,75.490,76.523,175.298,161.165,150.530,152.055,166.572,157.664,175.298,102.863,88.480,54.367,64.536,57.784,71.602,0.000,48.601,72.718,78.614,65.419,53.748,50.138,61.508,48.434,80.854,80.275,82.317,98.715,152.795,178.947,180.645,178.708,180.000,170.358,158.662,170.807,164.516,171.499,182.353,175.694,176.760,116.419,99.015,116.219,101.685,115.894,121.593,112.457,114.176,107.278,104.782,115.758,117.645,112.308,106.062,101.679,108.862,161.453,158.161,156.458,151.310,156.300,157.204,156.357,154.852,154.863,154.859,152.248,157.189,155.476,150.486,151.246,153.390,151.330,160.377,134.761,177.778,179.594,173.122,165.111,163.484,160.740,167.610,164.066,176.218,169.447,169.944,174.680,169.388,165.670 
176.376,163.736,164.326,160.014,161.853,166.864,161.057,161.383,167.629,163.392,164.916,144.990,157.043,156.431,163.323,147.865,163.978,160.006,152.129,166.310,151.231,125.210,147.485,171.786,169.647,175.220,172.918,182.857,183.099,180.032,166.909,126.792,123.528,130.379,114.210,121.350,110.674,119.187,127.872,126.400,127.219,126.062,104.314,118.173,124.402,172.870,183.562,180.117,183.562,184.000,180.404,183.562,183.099,184.117,183.562,180.694,160.948,140.033,158.913,103.561,89.217,74.138,179.310,164.933,163.998,168.295,173.002,165.518,179.310,102.319,77.704,59.553,72.607,43.305,67.145,48.601,0.000,74.937,65.433,48.335,56.350,49.458,57.645,50.102,81.318,79.814,76.743,96.183,145.992,179.310,180.952,175.979,180.328,167.877,161.003,168.400,168.044,172.151,179.674,175.646,180.063,113.004,87.632,109.540,103.697,105.549,114.873,98.076,116.426,104.692,92.029,106.874,103.352,115.463,96.090,98.931,99.363,154.811,148.921,154.921,145.317,149.226,147.581,151.617,148.012,148.189,151.223,149.012,148.248,143.069,148.982,148.854,150.888,147.048,149.716,131.057,178.182,182.857,173.490,164.224,149.583,154.246,167.872,156.773,171.374,172.147,167.789,175.202,172.321,168.531 
162.869,155.530,149.692,149.007,143.504,149.477,144.575,144.142,157.595,155.492,163.926,130.383,140.938,138.251,143.132,136.026,151.245,156.064,148.920,167.914,148.510,125.028,148.596,171.498,167.470,170.239,169.295,182.002,179.946,179.856,169.792,143.793,133.309,142.040,135.311,125.472,123.895,131.945,135.827,136.339,136.919,140.368,119.520,125.919,137.350,164.646,180.532,179.785,180.552,178.920,177.900,178.309,180.107,178.752,180.509,180.233,170.900,149.317,162.267,108.266,86.580,73.140,179.268,170.964,164.092,161.446,174.575,161.992,179.268,109.635,97.204,65.446,73.472,73.367,84.856,72.718,74.937,0.000,81.707,80.697,61.691,73.212,59.221,61.769,58.026,71.364,71.114,78.436,138.774,184.810,185.714,183.921,185.366,178.788,176.445,179.071,178.715,176.496,184.455,176.281,182.002,88.777,80.095,87.522,86.465,86.045,88.073,83.655,96.713,81.941,86.048,83.261,80.845,88.893,79.597,86.193,83.857,150.209,152.329,150.990,147.313,156.272,149.070,155.599,149.608,150.059,154.095,143.621,149.303,148.821,153.823,150.113,153.833,149.264,146.484,122.851,184.211,179.668,177.129,152.293,140.157,140.965,156.134,143.861,168.021,166.388,168.798,171.389,165.912,168.616 
170.472,159.038,152.940,155.486,155.844,157.555,155.381,154.725,159.677,158.391,159.237,141.469,150.474,146.687,151.453,141.877,154.894,162.169,136.147,165.508,148.000,132.051,149.950,170.891,169.593,169.581,171.332,179.800,177.459,180.049,173.738,126.359,124.738,128.275,115.580,121.854,112.207,116.993,120.270,129.159,125.878,126.483,101.282,122.641,130.695,171.157,180.530,179.544,180.530,178.735,175.579,178.077,180.049,178.563,180.530,180.049,167.887,142.902,156.773,103.591,86.958,92.310,176.235,165.079,155.157,156.086,165.046,155.520,176.235,107.736,88.069,71.616,64.496,56.065,68.909,78.614,65.433,81.707,0.000,54.367,61.569,73.699,74.532,74.862,72.608,76.747,84.553,101.285,142.661,182.353,183.562,179.253,183.099,175.045,166.165,175.369,172.446,173.057,184.810,176.527,179.800,109.225,97.493,116.365,108.820,114.084,109.666,91.321,122.108,107.800,98.641,114.676,106.414,106.463,104.322,97.097,102.333,152.129,151.409,146.150,146.481,154.913,152.944,147.462,147.213,146.689,155.503,145.137,150.147,140.787,147.941,151.411,154.101,150.912,146.730,133.973,181.538,177.188,179.976,153.509,141.324,143.937,161.094,148.301,169.779,169.636,164.701,166.874,163.889,167.083 
180.080,165.127,161.838,162.226,160.873,164.921,161.504,162.266,168.291,164.492,168.152,145.456,154.929,150.222,155.445,142.977,159.019,166.146,150.201,170.680,152.847,130.872,146.947,168.796,168.482,170.987,169.797,182.353,182.609,182.609,171.555,124.414,117.915,127.903,111.075,118.862,116.405,116.698,128.899,129.622,132.359,123.222,100.873,117.321,125.718,174.604,183.099,182.090,183.099,183.562,180.047,183.099,182.609,183.663,183.099,182.609,161.062,152.951,157.131,118.710,85.062,81.193,178.571,162.265,160.603,157.995,161.688,154.436,178.571,114.031,91.084,67.786,69.617,65.140,69.824,65.419,48.335,80.697,54.367,0.000,52.971,59.829,75.161,63.366,75.078,82.449,87.077,93.205,148.451,178.571,180.328,178.323,179.661,170.884,160.900,171.332,168.034,174.822,182.090,175.347,182.353,111.093,91.985,116.393,106.894,107.903,112.348,94.853,118.387,105.185,97.025,117.544,106.532,113.155,102.773,98.265,95.521,158.444,159.175,159.885,155.876,157.625,156.217,159.394,161.573,157.607,160.644,150.218,158.193,156.923,159.590,154.325,156.887,152.754,156.963,136.402,177.358,182.353,180.149,157.630,147.209,150.363,165.715,154.729,170.130,171.066,165.811,173.882,168.060,166.979 
180.592,166.746,157.496,162.407,159.595,166.924,162.086,161.090,171.674,165.641,170.547,146.028,157.921,156.000,160.494,150.509,163.765,172.831,142.770,174.646,146.144,114.754,145.732,169.755,169.868,169.572,171.650,175.805,175.721,178.475,170.644,129.257,119.899,122.366,111.736,117.083,109.344,117.852,117.772,124.741,117.618,121.495,98.924,123.631,125.515,171.774,179.027,177.893,179.027,179.551,176.309,179.027,178.475,179.487,179.027,178.475,167.199,146.379,155.055,113.145,70.354,71.354,174.033,162.237,151.990,151.515,162.935,151.511,174.033,106.270,95.429,54.291,59.362,62.167,59.682,53.748,56.350,61.691,61.569,52.971,0.000,55.658,53.575,51.051,60.475,72.466,67.291,96.014,143.147,180.952,182.353,177.916,181.818,172.784,163.251,173.162,170.114,170.755,183.784,177.712,178.188,96.929,85.046,99.801,89.901,101.659,100.232,87.887,105.885,93.014,90.380,98.142,106.232,95.328,92.668,91.072,92.321,154.287,150.546,155.003,151.581,158.417,151.851,155.111,154.451,150.400,154.784,152.092,153.316,146.733,153.011,150.163,153.027,154.012,152.772,133.877,180.000,175.329,181.840,160.021,151.515,153.264,164.654,157.830,168.427,167.065,163.440,169.062,165.780,164.965 
178.773,165.142,163.499,162.939,163.186,165.900,164.411,164.756,171.174,163.444,169.695,143.985,163.139,162.689,164.473,155.991,168.941,158.490,141.336,172.893,144.546,128.029,147.334,169.827,169.924,172.424,170.794,181.538,181.818,181.818,166.527,139.814,134.017,140.043,124.664,126.038,126.324,128.076,132.875,137.763,133.350,134.414,109.048,125.633,132.615,173.123,182.353,181.250,182.353,182.857,182.857,182.353,181.818,182.932,182.353,181.818,157.311,134.039,159.458,102.579,85.410,82.195,177.358,160.188,153.206,152.645,170.895,156.757,177.358,110.622,87.018,65.298,75.072,50.285,74.458,50.138,49.458,73.212,73.699,59.829,55.658,0.000,62.827,44.452,70.754,75.116,74.263,98.254,142.565,177.358,179.310,181.250,178.571,169.114,159.536,169.612,170.080,173.450,181.250,177.858,181.538,112.880,96.244,110.590,103.434,113.825,120.707,103.420,117.758,102.128,103.318,109.674,108.653,109.114,101.824,104.703,102.656,151.839,143.193,150.611,138.894,148.970,138.960,152.788,143.965,143.490,147.317,141.903,141.454,140.587,145.820,138.854,144.935,137.484,141.077,126.521,176.000,181.538,172.593,158.529,150.134,152.578,161.789,158.049,171.493,168.103,165.138,172.682,169.893,165.621 
174.936,160.629,159.314,160.320,157.586,159.459,159.208,158.300,168.763,162.058,167.868,138.930,158.038,156.181,160.294,151.862,165.138,157.833,141.529,164.277,143.632,110.656,136.738,158.937,156.512,156.984,158.016,167.395,167.602,170.000,174.713,131.884,120.885,129.881,115.194,126.072,113.893,123.823,123.595,129.834,126.061,130.414,102.697,120.005,123.610,163.737,168.437,166.977,168.473,169.279,168.341,170.732,167.648,168.778,168.425,167.783,165.467,131.595,147.509,106.122,76.821,57.882,164.179,148.829,149.916,144.098,154.442,146.651,164.179,94.966,82.276,47.261,74.643,64.025,72.033,61.508,57.645,59.221,74.532,75.161,53.575,62.827,0.000,60.974,73.004,75.975,79.220,91.646,131.821,182.090,183.333,181.347,180.694,172.640,166.100,175.187,170.121,163.694,184.615,175.400,169.620,96.977,82.614,94.314,90.467,93.608,99.764,87.324,100.612,88.780,89.005,91.655,92.047,94.285,88.151,90.132,87.154,143.053,131.320,143.086,130.035,137.808,133.837,135.797,134.703,132.570,135.212,132.936,134.372,132.777,137.642,132.294,133.257,130.173,135.799,117.127,181.250,166.935,172.949,145.486,131.646,135.294,152.873,139.074,157.808,162.244,156.397,161.282,157.748,153.410 
182.647,166.548,159.777,165.049,161.440,167.573,162.219,163.562,173.932,164.047,173.099,140.662,158.402,158.430,163.749,154.638,166.545,163.451,138.836,176.520,140.384,114.676,141.950,168.138,171.075,168.175,169.424,176.074,176.401,176.421,165.994,134.311,124.917,130.762,118.270,121.294,115.377,117.344,124.921,129.430,130.618,129.462,101.359,121.527,128.473,169.788,177.085,173.149,177.085,174.951,172.555,174.086,176.421,174.594,177.085,176.421,167.776,135.339,154.668,101.164,81.169,73.561,170.947,159.385,146.851,148.671,169.415,151.714,170.947,104.560,89.507,50.427,74.498,57.010,71.298,48.434,50.102,61.769,74.862,63.366,51.051,44.452,60.974,0.000,72.492,79.746,74.042,95.044,142.099,178.571,180.328,182.090,179.661,170.611,160.916,171.063,171.498,168.800,182.090,175.751,176.074,107.062,82.435,107.362,93.348,102.496,111.428,101.198,108.582,97.843,89.533,101.596,99.754,108.421,96.243,92.746,97.527,158.434,154.531,152.726,153.337,162.166,158.113,161.376,150.949,150.890,154.071,153.574,152.917,149.500,154.554,147.582,156.947,146.733,153.325,134.626,177.358,176.074,183.099,155.074,143.420,145.822,155.181,152.373,166.080,163.151,168.121,162.839,157.481,161.206 
166.288,159.654,153.112,157.218,153.625,154.781,151.121,148.400,160.423,159.301,170.963,131.531,147.126,144.385,143.213,136.574,148.576,162.149,145.772,175.370,152.866,126.383,145.751,165.723,161.864,165.196,163.904,177.832,178.078,178.090,174.013,129.129,119.224,129.418,120.187,121.105,121.386,122.810,130.827,125.810,130.504,131.075,106.965,118.818,133.869,167.021,178.588,177.569,178.588,177.090,179.064,178.588,178.090,178.990,178.588,178.090,168.948,143.772,159.617,117.245,84.953,82.961,174.188,165.570,156.920,156.456,165.675,157.082,174.188,111.337,106.246,75.009,72.380,79.915,75.406,80.854,81.318,58.026,72.608,75.078,60.475,70.754,73.004,72.492,0.000,67.076,64.063,77.833,143.945,183.562,184.615,185.714,184.211,176.320,169.753,176.608,176.885,171.400,185.714,183.056,175.274,87.461,78.580,84.249,79.233,88.410,85.563,74.419,92.238,75.500,81.544,84.687,88.419,80.471,75.550,74.803,77.850,154.972,160.590,159.327,157.068,162.533,154.353,158.418,157.707,157.560,160.198,154.520,159.480,156.697,156.417,151.606,156.313,155.651,160.370,129.944,182.857,175.572,180.745,148.026,137.683,138.010,152.112,140.173,163.655,168.766,161.119,170.595,163.547,165.583 
161.793,157.515,154.392,155.745,151.571,152.939,154.460,151.890,158.238,157.492,168.131,131.321,144.151,140.444,141.113,136.607,149.504,150.419,141.201,172.497,147.313,128.821,138.206,154.785,159.323,158.845,162.974,175.515,175.767,175.803,174.328,139.167,126.469,137.822,127.174,121.670,120.867,128.181,137.143,135.165,138.408,136.905,110.810,126.327,131.173,165.417,176.359,175.220,176.359,174.549,171.657,173.805,173.476,174.272,176.359,173.515,170.127,140.482,154.343,103.328,87.460,87.023,171.434,159.204,150.911,150.476,158.175,149.798,171.434,104.116,93.165,73.110,74.981,77.523,78.883,80.275,79.814,71.364,76.747,82.449,72.466,75.116,75.975,79.746,67.076,0.000,67.793,93.693,136.589,183.333,182.067,182.546,184.000,176.732,172.468,177.019,174.355,169.781,185.542,174.677,168.170,98.245,83.996,95.623,92.952,95.789,98.356,79.713,110.623,89.336,83.868,91.106,98.259,91.350,87.638,81.325,95.106,141.553,138.089,145.243,136.813,141.758,137.454,146.670,133.956,134.402,137.669,135.936,135.780,135.347,134.619,137.973,144.413,132.599,133.428,114.977,182.609,175.515,177.382,141.212,133.940,132.879,146.041,132.731,156.079,162.833,155.757,165.380,162.865,160.529 
